            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
    172.18.5.48|    192.168.0.1|41027|   53| 17|         1|       120|        |2016/04/06T09:00:35.623|    0.000|2016/04/06T09:00:35.623|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:00:45.192|    0.000|2016/04/06T09:00:45.192|Health|
    172.18.5.48|    192.168.0.1|62350|   53| 17|         1|        67|        |2016/04/06T09:00:45.669|    0.000|2016/04/06T09:00:45.669|Health|
  131.247.65.11|        8.8.8.8|40496|   53| 17|         1|        72|        |2016/04/06T09:00:45.831|    0.000|2016/04/06T09:00:45.831|Health|
  131.247.65.11|        8.8.8.8|44645|   53| 17|         1|        72|        |2016/04/06T09:00:45.831|    0.000|2016/04/06T09:00:45.831|Health|
    172.18.5.48|    192.168.0.1|46388|   53| 17|         1|       155|        |2016/04/06T09:00:49.701|    0.000|2016/04/06T09:00:49.701|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         9|       756|        |2016/04/06T09:00:53.175|    8.000|2016/04/06T09:01:01.175|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T09:01:05.288|    0.000|2016/04/06T09:01:05.288|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T09:01:02.196|    0.000|2016/04/06T09:01:02.196|Health|
   10.119.34.27|        8.8.8.8|40253|   53| 17|         1|        65|        |2016/04/06T09:01:33.236|    0.000|2016/04/06T09:01:33.236|Health|
   10.119.34.27|        8.8.8.8|58355|   53| 17|         1|        72|        |2016/04/06T09:01:39.763|    0.000|2016/04/06T09:01:39.763|Health|
   10.119.34.27|        8.8.8.8|54645|   53| 17|         1|        72|        |2016/04/06T09:01:39.763|    0.000|2016/04/06T09:01:39.763|Health|
  131.247.65.11|        8.8.8.8|59569|   53| 17|         1|        72|        |2016/04/06T09:01:46.051|    0.000|2016/04/06T09:01:46.051|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:01:45.732|    0.000|2016/04/06T09:01:45.732|Health|
  131.247.65.11|        8.8.8.8|35217|   53| 17|         1|        72|        |2016/04/06T09:01:46.050|    0.000|2016/04/06T09:01:46.050|Health|
     172.18.3.9|    192.168.0.1|34344|   53| 17|         1|        67|        |2016/04/06T09:02:03.239|    0.000|2016/04/06T09:02:03.239|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T09:02:04.850|    9.024|2016/04/06T09:02:13.874|Health|
     172.18.3.9|    192.168.0.1|33522|   53| 17|         1|       155|        |2016/04/06T09:02:07.202|    0.000|2016/04/06T09:02:07.202|Health|
   131.247.63.6|        8.8.8.8|56858|   53| 17|         1|        86|        |2016/04/06T09:02:06.916|    0.000|2016/04/06T09:02:06.916|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T09:02:06.916|    0.000|2016/04/06T09:02:06.916|Health|
     172.18.3.9|    192.168.0.1|63420|   53| 17|         1|        67|        |2016/04/06T09:02:11.232|    0.000|2016/04/06T09:02:11.232|Health|
     172.18.3.9|    192.168.0.1|34690|   53| 17|         1|       167|        |2016/04/06T09:02:15.201|    0.000|2016/04/06T09:02:15.201|Health|
   10.119.34.33|    192.168.1.1|54344|  139|  6|         1|        64|        |2016/04/06T09:02:21.489|    0.000|2016/04/06T09:02:21.489|Health|
     172.18.3.9|    192.168.0.1|50458|   53| 17|         1|       120|        |2016/04/06T09:02:23.205|    0.000|2016/04/06T09:02:23.205|Health|
     172.18.3.9|    192.168.0.1|63031|   53| 17|         1|       120|        |2016/04/06T09:02:27.238|    0.000|2016/04/06T09:02:27.238|Health|
     172.18.3.9|    192.168.0.1|58507|   53| 17|         1|       120|        |2016/04/06T09:02:31.207|    0.000|2016/04/06T09:02:31.207|Health|
     172.18.3.9|    192.168.0.1|54641|   53| 17|         1|       120|        |2016/04/06T09:02:35.239|    0.000|2016/04/06T09:02:35.239|Health|
  131.247.65.11|        8.8.8.8|48955|   53| 17|         1|        64|        |2016/04/06T09:02:36.226|    0.000|2016/04/06T09:02:36.226|Health|
  131.247.65.11|        8.8.8.8|53084|   53| 17|         1|        64|        |2016/04/06T09:02:36.290|    0.000|2016/04/06T09:02:36.290|Health|
   10.119.34.39|    192.168.1.1|59697|  139|  6|         1|        64|        |2016/04/06T09:02:39.281|    0.000|2016/04/06T09:02:39.281|Health|
  131.247.65.11|        8.8.8.8|43680|   53| 17|         1|        72|        |2016/04/06T09:02:45.315|    0.000|2016/04/06T09:02:45.315|Health|
  131.247.65.11|        8.8.8.8|45993|   53| 17|         1|        72|        |2016/04/06T09:02:45.314|    0.000|2016/04/06T09:02:45.314|Health|
     172.18.3.9|    192.168.0.1|46236|   53| 17|         1|        67|        |2016/04/06T09:02:45.224|    0.000|2016/04/06T09:02:45.224|Health|
     172.18.3.9|    192.168.0.1|35596|   53| 17|         1|       155|        |2016/04/06T09:02:49.255|    0.000|2016/04/06T09:02:49.255|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:02:46.401|    0.000|2016/04/06T09:02:46.401|Health|
     172.18.3.9|    192.168.0.1|46882|   53| 17|         1|        67|        |2016/04/06T09:02:53.223|    0.000|2016/04/06T09:02:53.223|Health|
     172.18.3.9|    192.168.0.1|51137|   53| 17|         1|       167|        |2016/04/06T09:02:57.256|    0.000|2016/04/06T09:02:57.256|Health|
   131.247.63.6|        8.8.8.8|59091|   53| 17|         1|        82|        |2016/04/06T09:03:00.673|    0.000|2016/04/06T09:03:00.673|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T09:03:16.535|    9.024|2016/04/06T09:03:25.559|Health|
  10.119.38.226|    82.78.227.6|  123|  123| 17|         1|        76|        |2016/04/06T09:03:36.576|    0.000|2016/04/06T09:03:36.576|Health|
  131.247.65.11|        8.8.8.8|42391|   53| 17|         1|        72|        |2016/04/06T09:03:45.543|    0.000|2016/04/06T09:03:45.543|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:03:46.501|    0.000|2016/04/06T09:03:46.501|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T09:04:02.437|    0.000|2016/04/06T09:04:02.437|Health|
   131.247.63.6|        8.8.8.8|62388|   53| 17|         1|        89|        |2016/04/06T09:04:02.436|    0.000|2016/04/06T09:04:02.436|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T09:04:28.145|    9.024|2016/04/06T09:04:37.169|Health|
  131.247.65.11|        8.8.8.8|52407|   53| 17|         2|       138|        |2016/04/06T09:04:39.107|    0.000|2016/04/06T09:04:39.107|Health|
  131.247.65.11|        8.8.8.8|49264|   53| 17|         2|       138|        |2016/04/06T09:04:39.811|    0.000|2016/04/06T09:04:39.811|Health|
  131.247.65.11|        8.8.8.8|42625|   53| 17|         2|       140|        |2016/04/06T09:04:39.941|    0.000|2016/04/06T09:04:39.941|Health|
  131.247.65.11|        8.8.8.8|50510|   53| 17|         2|       140|        |2016/04/06T09:04:40.004|    0.000|2016/04/06T09:04:40.004|Health|
   131.247.63.6|        8.8.8.8|57417|   53| 17|         1|        87|        |2016/04/06T09:04:41.985|    0.000|2016/04/06T09:04:41.985|Health|
  131.247.65.11|        8.8.8.8|37684|   53| 17|         1|        72|        |2016/04/06T09:04:45.761|    0.000|2016/04/06T09:04:45.761|Health|
  131.247.65.11|        8.8.8.8|60551|   53| 17|         1|        72|        |2016/04/06T09:04:45.823|    0.000|2016/04/06T09:04:45.823|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:04:47.426|    0.000|2016/04/06T09:04:47.426|Health|
   10.119.52.90|        1.1.1.1|49237| 8000| 17|         1|        90|        |2016/04/06T09:05:00.287|    0.000|2016/04/06T09:05:00.287|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T09:05:04.066|    0.000|2016/04/06T09:05:04.066|Health|
  131.247.65.11|        8.8.8.8|43315|   53| 17|         2|       160|        |2016/04/06T09:05:04.898|    0.000|2016/04/06T09:05:04.898|Health|
   10.119.34.27|        8.8.8.8|42064|   53| 17|         1|        56|        |2016/04/06T09:05:12.364|    0.000|2016/04/06T09:05:12.364|Health|
   10.119.34.27|        8.8.8.8|50471|   53| 17|         1|        56|        |2016/04/06T09:05:12.366|    0.000|2016/04/06T09:05:12.366|Health|
   10.119.34.27|        8.8.8.8|33110|   53| 17|         1|        56|        |2016/04/06T09:05:12.367|    0.000|2016/04/06T09:05:12.367|Health|
   10.119.34.33|    192.168.1.1|54362|  139|  6|         1|        64|        |2016/04/06T09:05:21.451|    0.000|2016/04/06T09:05:21.451|Health|
  131.247.65.11|        8.8.8.8|36766|   53| 17|         1|        83|        |2016/04/06T09:05:36.577|    0.000|2016/04/06T09:05:36.577|Health|
  131.247.65.11|        8.8.8.8|60827|   53| 17|         2|       166|        |2016/04/06T09:05:36.577|    0.000|2016/04/06T09:05:36.577|Health|
   10.119.34.39|    192.168.1.1|59709|  139|  6|         1|        64|        |2016/04/06T09:05:39.308|    0.000|2016/04/06T09:05:39.308|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T09:05:39.819|    9.024|2016/04/06T09:05:48.843|Health|
  131.247.65.11|        8.8.8.8|47233|   53| 17|         1|        72|        |2016/04/06T09:05:45.986|    0.000|2016/04/06T09:05:45.986|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:05:48.421|    0.000|2016/04/06T09:05:48.421|Health|
  131.247.65.11|        8.8.8.8|    0|  771|  1|         1|       100|        |2016/04/06T09:05:51.045|    0.000|2016/04/06T09:05:51.045|Health|
    172.18.5.48|    192.168.0.1|58907|   53| 17|         1|       120|        |2016/04/06T09:05:59.785|    0.000|2016/04/06T09:05:59.785|Health|
 131.247.67.126| 69.172.201.208|58718|   53| 17|         1|        84|        |2016/04/06T09:05:58.828|    0.000|2016/04/06T09:05:58.828|Health|
 131.247.67.127| 69.172.201.208|57009|   53| 17|         1|        84|        |2016/04/06T09:05:59.148|    0.000|2016/04/06T09:05:59.148|Health|
     10.119.4.5| 69.172.201.208|61045|   53| 17|         1|        73|        |2016/04/06T09:05:59.980|    0.000|2016/04/06T09:05:59.980|Health|
    172.18.5.48|    192.168.0.1|64226|   53| 17|         1|       120|        |2016/04/06T09:06:03.816|    0.000|2016/04/06T09:06:03.816|Health|
     10.119.4.5| 69.172.201.208|61285|   53| 17|         1|        73|        |2016/04/06T09:06:04.845|    0.000|2016/04/06T09:06:04.845|Health|
    172.18.5.48|    192.168.0.1|38844|   53| 17|         1|       120|        |2016/04/06T09:06:07.784|    0.000|2016/04/06T09:06:07.784|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T09:06:05.762|    0.000|2016/04/06T09:06:05.762|Health|
     10.119.4.5| 69.172.201.208|61343|   53| 17|         2|       146|        |2016/04/06T09:06:09.961|    4.032|2016/04/06T09:06:13.993|Health|
    172.18.5.48|    192.168.0.1|39174|   53| 17|         1|        67|        |2016/04/06T09:06:17.901|    0.000|2016/04/06T09:06:17.901|Health|
    172.18.5.48|    192.168.0.1|33838|   53| 17|         1|       155|        |2016/04/06T09:06:21.934|    0.000|2016/04/06T09:06:21.934|Health|
     10.119.4.5| 69.172.201.208|61009|   53| 17|         2|       146|        |2016/04/06T09:06:28.202|    4.032|2016/04/06T09:06:32.234|Health|
   10.119.34.27|        8.8.8.8|43569|   53| 17|         1|        65|        |2016/04/06T09:06:33.324|    0.000|2016/04/06T09:06:33.324|Health|
     10.119.4.5| 69.172.201.208|61906|   53| 17|         2|       146|        |2016/04/06T09:06:32.236|    4.096|2016/04/06T09:06:36.332|Health|
  131.247.65.11|        8.8.8.8|56016|   53| 17|         1|        72|        |2016/04/06T09:06:45.184|    0.000|2016/04/06T09:06:45.184|Health|
  131.247.65.11|        8.8.8.8|52090|   53| 17|         1|        72|        |2016/04/06T09:06:45.248|    0.000|2016/04/06T09:06:45.248|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:06:49.279|    0.000|2016/04/06T09:06:49.279|Health|
  131.247.65.11|        8.8.8.8|    0|  771|  1|         1|       100|        |2016/04/06T09:06:50.237|    0.000|2016/04/06T09:06:50.237|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T09:06:51.494|    9.024|2016/04/06T09:07:00.518|Health|
     10.119.4.5| 69.172.201.208|60529|   53| 17|         2|       146|        |2016/04/06T09:06:51.495|    4.096|2016/04/06T09:06:55.591|Health|
     10.119.4.5| 69.172.201.208|61702|   53| 17|         2|       146|        |2016/04/06T09:07:03.717|    4.032|2016/04/06T09:07:07.749|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T09:07:07.582|    0.000|2016/04/06T09:07:07.582|Health|
     10.119.4.5| 69.172.201.208|61866|   53| 17|         2|       146|        |2016/04/06T09:07:15.878|    3.008|2016/04/06T09:07:18.886|Health|
     10.119.4.5| 69.172.201.208|61079|   53| 17|         2|       146|        |2016/04/06T09:07:22.981|    4.032|2016/04/06T09:07:27.013|Health|
     172.18.3.9|    192.168.0.1|40638|   53| 17|         1|        67|        |2016/04/06T09:07:33.997|    0.000|2016/04/06T09:07:33.997|Health|
  131.247.65.11|        8.8.8.8|54003|   53| 17|         1|        64|        |2016/04/06T09:07:36.447|    0.000|2016/04/06T09:07:36.447|Health|
  131.247.65.11|        8.8.8.8|53582|   53| 17|         1|        64|        |2016/04/06T09:07:36.509|    0.000|2016/04/06T09:07:36.509|Health|
     10.119.4.5| 69.172.201.208|62611|   53| 17|         2|       146|        |2016/04/06T09:07:35.139|    4.032|2016/04/06T09:07:39.171|Health|
     172.18.3.9|    192.168.0.1|54100|   53| 17|         1|       155|        |2016/04/06T09:07:37.835|    0.000|2016/04/06T09:07:37.835|Health|
     172.18.3.9|    192.168.0.1|55639|   53| 17|         1|        67|        |2016/04/06T09:07:41.865|    0.000|2016/04/06T09:07:41.865|Health|
  131.247.65.11|        8.8.8.8|34863|   53| 17|         1|        72|        |2016/04/06T09:07:45.404|    0.000|2016/04/06T09:07:45.404|Health|
  131.247.65.11|        8.8.8.8|55180|   53| 17|         1|        72|        |2016/04/06T09:07:45.404|    0.000|2016/04/06T09:07:45.404|Health|
     10.119.4.5| 69.172.201.208|61136|   53| 17|         2|       146|        |2016/04/06T09:07:46.277|    4.096|2016/04/06T09:07:50.373|Health|
     172.18.3.9|    192.168.0.1|38021|   53| 17|         1|       167|        |2016/04/06T09:07:45.834|    0.000|2016/04/06T09:07:45.834|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:07:49.630|    0.000|2016/04/06T09:07:49.630|Health|
   10.119.34.27|        8.8.8.8|34461|   53| 17|         1|        72|        |2016/04/06T09:07:48.195|    0.000|2016/04/06T09:07:48.195|Health|
   10.119.34.27|        8.8.8.8|45006|   53| 17|         1|        72|        |2016/04/06T09:07:48.196|    0.000|2016/04/06T09:07:48.196|Health|
     172.18.3.9|    192.168.0.1|61095|   53| 17|         1|       120|        |2016/04/06T09:07:53.835|    0.000|2016/04/06T09:07:53.835|Health|
     172.18.3.9|    192.168.0.1|49967|   53| 17|         1|       120|        |2016/04/06T09:07:57.865|    0.000|2016/04/06T09:07:57.865|Health|
   131.247.63.6|        8.8.8.8|64966|   53| 17|         1|        71|        |2016/04/06T09:08:00.894|    0.000|2016/04/06T09:08:00.894|Health|
     172.18.3.9|    192.168.0.1|53795|   53| 17|         1|       120|        |2016/04/06T09:08:01.836|    0.000|2016/04/06T09:08:01.836|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T09:08:03.170|    9.024|2016/04/06T09:08:12.194|Health|
     172.18.3.9|    192.168.0.1|39846|   53| 17|         1|       120|        |2016/04/06T09:08:05.870|    0.000|2016/04/06T09:08:05.870|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:08:08.703|    0.000|2016/04/06T09:08:08.703|Health|
     172.18.3.9|    192.168.0.1|51897|   53| 17|         1|        67|        |2016/04/06T09:08:15.852|    0.000|2016/04/06T09:08:15.852|Health|
     172.18.3.9|    192.168.0.1|51433|   53| 17|         1|       155|        |2016/04/06T09:08:19.882|    0.000|2016/04/06T09:08:19.882|Health|
   10.119.34.33|    192.168.1.1|54373|  139|  6|         1|        64|        |2016/04/06T09:08:21.473|    0.000|2016/04/06T09:08:21.473|Health|
     172.18.3.9|    192.168.0.1|52014|   53| 17|         1|        67|        |2016/04/06T09:08:23.853|    0.000|2016/04/06T09:08:23.853|Health|
     172.18.3.9|    192.168.0.1|40078|   53| 17|         1|       167|        |2016/04/06T09:08:27.888|    0.000|2016/04/06T09:08:27.888|Health|
   10.119.34.39|    192.168.1.1|59727|  139|  6|         1|        64|        |2016/04/06T09:08:39.266|    0.000|2016/04/06T09:08:39.266|Health|
  131.247.65.11|        8.8.8.8|33651|   53| 17|         1|        72|        |2016/04/06T09:08:45.695|    0.000|2016/04/06T09:08:45.695|Health|
  131.247.65.11|        8.8.8.8|45451|   53| 17|         1|        72|        |2016/04/06T09:08:45.694|    0.000|2016/04/06T09:08:45.694|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T09:08:50.299|    0.000|2016/04/06T09:08:50.299|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T09:09:02.460|    0.000|2016/04/06T09:09:02.460|Health|
   131.247.63.6|        8.8.8.8|62388|   53| 17|         1|        89|        |2016/04/06T09:09:02.460|    0.000|2016/04/06T09:09:02.460|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T09:09:14.854|    9.024|2016/04/06T09:09:23.878|Health|
